Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.06595642805841513,0.08379219535551831,0.09037586784773761,0.07625089777352166,0.07672971031841035,0.06416088101508259,0.08391189849174048,0
I,0.07026574096241321,0.06847019391908069,0.043093129039980846,0.0648790998324156,0.05542255207086426,0.05817572420397414,0.07672971031841035,0
I,0.14400287287526933,0.12461096480727796,0.1680632032559253,0.1448407948288245,0.1642327028968159,0.15537467081637538,0.11886521426861384,0
I,0.1560928896337084,0.14663634187215704,0.1680632032559253,0.15633229590615275,0.1765621259276993,0.1588460617668183,0.14280584151304765,0
F,0.1626765621259277,0.16435240603303808,0.6880536270050275,0.2024180033516878,0.2303088340914532,0.1831457984199186,0.19320086186258079,0
I,0.16949964089059133,0.1730907349772564,0.11407708881972707,0.16722528130237013,0.17321043811347858,0.15214268613837684,0.15429734259037586,0
I,0.1839837203734738,0.16435240603303808,0.2971031841034235,0.18302609528369643,0.2152262389274599,0.19966483121857792,0.14029207565238208,0
I,0.19176442422791476,0.1812305482403639,0.26095283696432847,0.1924826430452478,0.2559253052429974,0.16985875029925784,0.15429734259037586,0
I,0.22791477136700983,0.16435240603303808,0.26095283696432847,0.20936078525257362,0.20816375389035194,0.24395499162078046,0.20385444098635383,0
I,0.23773042853722767,0.1881733301412497,0.2971031841034235,0.20816375389035194,0.19212353363658127,0.2171414891070146,0.22899209959300934,0
M,0.24838400766100072,0.2577208522863299,0.38592291118027294,0.269810869044769,0.28800574575053867,0.2859707924347618,0.2644242279147714,0
F,0.26071343069188413,0.2757960258558774,1.0,0.36162317452717263,0.49353603064400287,0.32391668661718936,0.25831936796744076,0
M,0.271965525496768,0.24275796025855878,0.2971031841034235,0.29039980847498204,0.3490543452238449,0.32894421833852044,0.25568589897055305,0
M,0.271965525496768,0.24275796025855878,0.22887239645678717,0.2657409624132152,0.33193679674407467,0.23581517835767296,0.21821881733301413,0
M,0.2835767297103184,0.2905195116112042,0.22887239645678717,0.2929135743356476,0.3883169739047163,0.22480248982523343,0.2337802250418961,0
I,0.2835767297103184,0.2757960258558774,0.11407708881972707,0.24203974144122575,0.2759157289920996,0.19320086186258079,0.24515202298300215,0
F,0.31122815417763944,0.35108929853962173,0.47773521666267654,0.4282978214029208,0.47091213789801295,0.3709600191525018,0.41943978932248027,0
I,0.32403638975341154,0.2577208522863299,0.42877663394780946,0.32702896815896576,0.398731146756045,0.26945175963610246,0.3210438113478573,0
M,0.3349293751496289,0.3830500359109409,0.42877663394780946,0.37886042614316495,0.3609049557098396,0.3805362700502753,0.3316973904716304,0
I,0.346301173090735,0.31589657649030406,0.22887239645678717,0.3210438113478573,0.39430213071582476,0.2824994014843189,0.27172611922432366,0
M,0.3713191285611683,0.3830500359109409,0.42877663394780946,0.4873114675604501,0.5405793631793153,0.4559492458702418,0.514843188891549,0
F,0.3713191285611683,0.35108929853962173,0.47773521666267654,0.39262628680871436,0.4053148192482643,0.4092650227435959,0.37263586305961216,0
M,0.3879578644960498,0.3678477376107254,0.38592291118027294,0.3981326310749342,0.46624371558534833,0.4282978214029208,0.3057218099114197,0
M,0.44661240124491264,0.3678477376107254,0.1680632032559253,0.3021307158247546,0.35372276753650944,0.2720852286329902,0.2901604022025377,0
M,0.4795307637060091,0.4861144361982284,0.3415130476418482,0.45726598036868565,0.53255925305243,0.5612880057457506,0.3740723006942782,0
F,0.4795307637060091,0.4861144361982284,0.38592291118027294,0.4340435719415849,0.46432846540579364,0.45271726119224326,0.43212832176203014,0
F,0.49174048360067035,0.3678477376107254,0.47773521666267654,0.47462293512090015,0.4840794828824515,0.32391668661718936,0.5108929853962174,0
F,0.49174048360067035,0.4861144361982284,0.38592291118027294,0.464567871678238,0.5500359109408667,0.49090256164711515,0.38700023940627243,0
F,0.5041896097677759,0.5239406272444338,0.6880536270050275,0.533995690687096,0.594206368206847,0.55242997366531,0.497845343548001,0
M,0.5222647833373234,0.4539142925544649,0.38592291118027294,0.5523102705290879,0.6675843907110366,0.6313143404357194,0.4536748862820206,0
I,0.5222647833373234,0.4861144361982284,0.26095283696432847,0.4165669140531482,0.4286569308115873,0.3879578644960498,0.4432607134306919,1
F,0.5690687096001915,0.5614077088819727,0.42877663394780946,0.5229830021546564,0.590615274120182,0.5129279387119943,0.5135264543931051,0
M,0.6290399808474982,0.6023461814699546,0.2971031841034235,0.550275317213311,0.626047402441944,0.4250658367249222,0.5802011012688533,0
F,0.6290399808474982,0.541776394541537,0.5796025855877424,0.5296863777830979,0.5221450802011013,0.618984917404836,0.40890591333492937,0
F,0.6477136700981566,0.7656212592769931,0.5796025855877424,0.6970313622216902,0.6217380895379458,0.6313143404357194,0.8121857792674168,1
M,0.6801532200143644,0.6715345942063682,0.5796025855877424,0.5894182427579603,0.6491501077328226,0.5219056739286569,0.5812784294948528,0
F,0.6985875029925784,0.6932008618625808,0.9159683983720374,0.7373713191285611,0.7342590375867848,0.767057696911659,0.7710079004069906,0
F,0.7333014124970074,0.5239406272444338,0.47773521666267654,0.5833133828106296,0.6576490304045965,0.5963610246588461,0.47198946612401244,0
M,0.7333014124970074,0.7447929135743356,0.7356954752214508,0.8033277471869763,0.8170936078525257,0.7869284175245391,0.8382810629638496,0
F,0.7684941345463251,0.7850131673449844,0.6880536270050275,0.6814699545128082,0.7359348814938952,0.7279147713670098,0.608331338281063,0
M,0.8574335647593967,0.8028489346420876,0.5796025855877424,0.7824994014843188,0.863299018434283,0.6678237969834809,0.7720852286329902,0
M,0.8745511132391669,0.824395499162078,0.47773521666267654,0.7992578405554226,0.8749102226478334,0.703974144122576,0.7337802250418961,0
F,0.9116590854680393,0.9097438352884846,0.9767775915728992,0.9408666507062485,0.968877184582236,0.9148910701460379,0.906511850610486,0
M,0.9427819008858032,0.9565477615513527,0.9551113239166866,0.9621738089537946,0.9676801532200143,0.9564280584151305,0.9554704333253531,1
F,0.9478094326071344,0.9401484318889155,0.93763466602825,0.8076370600909744,0.945535073018913,0.9624132152262389,0.9359588221211396,1
F,0.966004309312904,0.9802489825233421,0.8913095523102705,0.9607373713191285,0.9525975580560211,0.9443380416566914,0.9534354800095762,0
F,0.9707924347617908,0.824395499162078,0.5796025855877424,0.83995690687096,0.9219535551831458,0.8169739047163036,0.6321522623892746,0
M,0.9795307637060091,0.9919798898731147,0.9889873114675605,0.9772564041177879,0.9834809672013407,0.9849174048360066,0.9473306200622457,1
F,0.9795307637060091,0.9853962173808953,0.9832415609288964,0.9870720612880057,0.9751017476657888,0.9917404836006704,0.9885084989226718,1
F,0.9877902801053388,0.9640890591333493,0.863299018434283,0.9492458702418003,0.9048360067033756,0.5859468518075174,0.9571462772324635,0
M,0.9989226717740005,0.9802489825233421,0.9889873114675605,0.983720373473785,0.9479291357433565,0.9899449365573378,0.9940148431888916,1
F,0.3879578644960498,0.3830500359109409,0.26095283696432847,0.4107014603782619,0.45152022983002155,0.44840794828824515,0.36329901843428297,0
M,0.4642087622695715,0.505626047402442,0.38592291118027294,0.46301173090734976,0.44218338520469236,0.38328944218338523,0.5335168781422073,0
F,0.3879578644960498,0.3678477376107254,0.26095283696432847,0.3782619104620541,0.34797701699784533,0.29746229351209,0.4476897294709121,1
I,0.16949964089059133,0.16435240603303808,0.11407708881972707,0.1507062485037108,0.14124970074215945,0.14268613837682548,0.17177400047881256,0
M,0.1839837203734738,0.1545367488628202,0.1680632032559253,0.1826669858750299,0.19643284654057935,0.17919559492458703,0.17177400047881256,0
M,0.3713191285611683,0.3830500359109409,0.5258558774239885,0.40327986593248744,0.39777352166626767,0.3728752693320565,0.47198946612401244,1
M,0.1997845343548001,0.21091692602346182,0.07242039741441225,0.195475221450802,0.16842231266459182,0.2171414891070146,0.23976538185300456,0
M,0.2962652621498683,0.2577208522863299,0.1680632032559253,0.2789083073976538,0.25436916447210917,0.23581517835767296,0.36329901843428297,0
F,0.1626765621259277,0.1730907349772564,0.26095283696432847,0.18805362700502753,0.18613837682547282,0.18039262628680872,0.21510653579123773,0
I,0.11958343308594685,0.13981326310749342,0.1680632032559253,0.1302370122097199,0.12628680871438833,0.12066076131194638,0.1491501077328226,0
M,0.3713191285611683,0.35108929853962173,0.6375389035192722,0.4107014603782619,0.3867608331338281,0.38556380177160643,0.4588221211395739,1
I,0.17608331338281064,0.1730907349772564,0.22887239645678717,0.16914053148192482,0.15645199904237492,0.21510653579123773,0.17177400047881256,0
M,0.12892027771127604,0.13981326310749342,0.1680632032559253,0.14508020110126885,0.14663634187215704,0.13777830979171654,0.1491501077328226,0
F,0.346301173090735,0.3678477376107254,0.3415130476418482,0.3220014364376347,0.30811587263586304,0.35910940866650704,0.33588700023940626,1
M,0.6477136700981566,0.7447929135743356,0.8913095523102705,0.6724922192961456,0.6501077328225999,0.7815417763945416,0.6435240603303807,0
M,0.6801532200143644,0.6297581996648313,0.6375389035192722,0.673569547522145,0.6240124491261672,0.628920277711276,0.8259516399329663,1
F,0.9296145559013647,0.9565477615513527,0.863299018434283,0.9486473545606895,0.8202058893943022,0.942662197749581,0.9877902801053388,1
M,0.9116590854680393,0.9324874311706967,0.9925784055542255,0.9913813741920038,0.9548719176442423,0.9590615274120182,0.9994014843188892,1
M,0.7684941345463251,0.7850131673449844,0.7779506823078765,0.7833373234378741,0.7701699784534355,0.7550873832894421,0.7649030404596601,1
I,0.07026574096241321,0.07732822599952119,0.018913095523102705,0.07086425664352405,0.08343308594685181,0.12269571462772325,0.06320325592530525,0
I,0.26071343069188413,0.2757960258558774,0.07242039741441225,0.25939669619344025,0.30632032559253053,0.26945175963610246,0.23976538185300456,0
M,0.44661240124491264,0.4378740723006943,0.38592291118027294,0.44721091692602344,0.4840794828824515,0.5897773521666267,0.36329901843428297,0
I,0.14400287287526933,0.13981326310749342,0.11407708881972707,0.12137898012927939,0.0988747905195116,0.1170696672252813,0.13694038783816137,0
I,0.0008379219535551831,0.0007182188173330142,0.005147234857553268,0.0007182188173330142,0.0014364376346660283,0.008259516399329663,0.0007182188173330142,0
I,0.0073018913095523105,0.0075412975819966485,0.010294469715106535,0.006463969355997127,0.009097438352884846,0.013526454393105099,0.006823078764663634,0
I,0.05817572420397414,0.05482403638975341,0.013765860665549438,0.060689490064639695,0.07134306918841274,0.084271007900407,0.06320325592530525,0
F,0.12892027771127604,0.13981326310749342,0.07242039741441225,0.15010773282259995,0.177759157289921,0.1881733301412497,0.13694038783816137,0
F,0.32403638975341154,0.35108929853962173,0.2971031841034235,0.37311467560450085,0.39358391189849173,0.3999281781182667,0.3922671774000479,0
I,0.26071343069188413,0.31589657649030406,0.3415130476418482,0.24239885084989227,0.27687335408187697,0.3538424706727316,0.2866890112520948,0
M,0.1997845343548001,0.19918601867368926,0.1680632032559253,0.1789561886521427,0.17129518793392387,0.1881733301412497,0.20385444098635383,0
I,0.31122815417763944,0.2905195116112042,0.22887239645678717,0.26155135264543933,0.23796983480967202,0.26155135264543933,0.2866890112520948,0
F,0.2167823796983481,0.2577208522863299,0.2971031841034235,0.2647833373234379,0.2611922432367728,0.270529087862102,0.25005985156811106,1
F,0.04644481685420158,0.042494613358870004,0.0560210677519751,0.1446013885563802,0.13981326310749342,0.17716064160881015,0.04500837921953555,0
M,0.14400287287526933,0.14663634187215704,0.13981326310749342,0.18206847019391909,0.185539861144362,0.2524539142925545,0.16088101508259517,0
M,0.2962652621498683,0.332176203016519,0.26095283696432847,0.2395259755805602,0.22240842710079003,0.1982283935839119,0.3002154656451999,0
F,0.3713191285611683,0.4163275077807039,0.3415130476418482,0.3459420636820685,0.34211156332295906,0.35192722049317693,0.3922671774000479,0
I,0.1626765621259277,0.1730907349772564,0.1680632032559253,0.050873832894421836,0.1305961216183864,0.1847019391908068,0.1491501077328226,0
M,0.7684941345463251,0.86258079961695,0.8223605458463011,0.748623413933445,0.6565717021785971,0.6795547043332535,0.8764663634187215,1
M,0.6801532200143644,0.6932008618625808,0.5796025855877424,0.571582475460857,0.5372276753650945,0.628920277711276,0.5335168781422073,1
M,0.6477136700981566,0.6297581996648313,0.47773521666267654,0.6248503710797223,0.6902082834570266,0.550275317213311,0.6717740004788125,0
M,0.06595642805841513,0.06847019391908069,0.07242039741441225,0.08103902322240843,0.09085468039262629,0.084271007900407,0.08020110126885324,0
F,0.4291357433564759,0.4539142925544649,0.3415130476418482,0.433445056260474,0.43380416566914054,0.47462293512090015,0.4588221211395739,0
M,0.22791477136700983,0.2577208522863299,0.22887239645678717,0.2647833373234379,0.27435958822121137,0.23581517835767296,0.25005985156811106,0
F,0.22791477136700983,0.21091692602346182,0.26095283696432847,0.2230069427819009,0.18146995451280823,0.3145798419918602,0.22899209959300934,0
M,0.5690687096001915,0.505626047402442,0.1680632032559253,0.44409863538424704,0.45379458941824274,0.48635384247067276,0.3774239885084989,1
F,0.5533875987550874,0.505626047402442,0.3415130476418482,0.6016279626526215,0.5405793631793153,0.6353842470672731,0.7649030404596601,0
F,0.6637538903519272,0.6297581996648313,0.8223605458463011,0.6219774958103902,0.5869044768972947,0.73234378740723,0.7078046444816855,0
F,0.5863059612161838,0.6715345942063682,0.863299018434283,0.6474742638257123,0.6088101508259517,0.8088340914531961,0.6717740004788125,1
M,0.9369164472109169,0.9241082116351449,0.9686377783097917,0.9053148192482643,0.8419918601867369,0.9123773042853722,0.93763466602825,1
F,0.24838400766100072,0.2905195116112042,0.3415130476418482,0.29913813741920037,0.3149389514005267,0.2878860426143165,0.32523342111563325,0
I,0.06595642805841513,0.06847019391908069,0.0560210677519751,0.07541297581996648,0.08343308594685181,0.07301891309552311,0.07158247546085708,0
I,0.271965525496768,0.2577208522863299,0.22887239645678717,0.220253770648791,0.22240842710079003,0.22971031841034234,0.23976538185300456,0
M,0.2962652621498683,0.31589657649030406,0.1990663155374671,0.2706487909983242,0.28058415130476416,0.27483840076610005,0.3139813263107493,0
M,0.26071343069188413,0.2577208522863299,0.1990663155374671,0.2233660521905674,0.2016997845343548,0.21929614555901364,0.2644242279147714,0
F,0.1839837203734738,0.19918601867368926,0.26095283696432847,0.18721570505147234,0.177759157289921,0.2006224563083553,0.20385444098635383,0
M,0.2835767297103184,0.2577208522863299,0.2971031841034235,0.30979171654297344,0.27830979171654296,0.47462293512090015,0.3922671774000479,1
M,0.271965525496768,0.332176203016519,0.42877663394780946,0.29039980847498204,0.24970074215944457,0.2237251615992339,0.3504907828585109,1
M,0.1839837203734738,0.1730907349772564,0.11407708881972707,0.1753650945654776,0.1642327028968159,0.19104620541058176,0.21510653579123773,0
M,0.03255925305242997,0.030165190327986594,0.043093129039980846,0.039741441225760114,0.04393105099353603,0.027412018194876705,0.04812066076131195,0
M,0.23773042853722767,0.2757960258558774,0.22887239645678717,0.25005985156811106,0.24251855398611444,0.2824994014843189,0.3041656691405315,0
F,0.9937754369164472,0.9919798898731147,0.9159683983720374,0.9798898731146756,0.9729470912137897,0.9813263107493416,0.985875029925784,1
F,0.1626765621259277,0.1545367488628202,0.26095283696432847,0.160761311946373,0.16722528130237013,0.11036629159683983,0.16758439071103662,0
I,0.0405793631793153,0.033995690687096,0.0560210677519751,0.04836006703375628,0.05266937993775437,0.015441704572659804,0.04500837921953555,0
M,0.5222647833373234,0.5614077088819727,0.42877663394780946,0.5638017716064161,0.5500359109408667,0.6262868087143884,0.5900167584390711,0
M,0.6290399808474982,0.6511850610485995,0.7356954752214508,0.7944697151065357,0.7048120660761312,0.5859468518075174,0.9135743356475939,1
M,0.7333014124970074,0.824395499162078,0.7356954752214508,0.8178118266698587,0.732942303088341,0.550275317213311,0.9554704333253531,1
M,0.7684941345463251,0.8028489346420876,0.8223605458463011,0.9672013406751256,0.8971750059851568,0.9031601627962652,0.9973665310031122,1
M,0.5533875987550874,0.4861144361982284,0.93763466602825,0.5074215944457745,0.44840794828824515,0.5308834091453196,0.6435240603303807,1
F,0.8421115633229591,0.86258079961695,0.9551113239166866,0.8745511132391669,0.8701220971989466,0.9061527412018194,0.8905913334929375,1
M,0.9478094326071344,0.9565477615513527,0.9551113239166866,0.9719894661240125,0.9464926981086904,0.9891070146037826,0.9820445295666747,1
F,0.9746229351209001,0.9743835288484558,0.9984438592291118,0.9920995930093368,0.9427819008858032,0.9875508738328944,0.9994014843188892,1
F,0.9707924347617908,0.9743835288484558,0.93763466602825,0.968877184582236,0.9626526214986832,0.9937754369164472,0.9554704333253531,1
F,0.5222647833373234,0.6932008618625808,0.5796025855877424,0.5754129758199665,0.5655973186497486,0.5465645199904238,0.6586066554943739,0
M,0.12892027771127604,0.16435240603303808,0.11407708881972707,0.1753650945654776,0.1758439071103663,0.13777830979171654,0.17177400047881256,0
F,0.7333014124970074,0.6023461814699546,0.6880536270050275,0.7389274598994494,0.6205410581757242,0.8774239885084989,0.6831457984199186,0
I,0.1368206847019392,0.12461096480727796,0.09037586784773761,0.1441225760114915,0.14340435719415848,0.15537467081637538,0.1491501077328226,0
F,0.11958343308594685,0.11527412018194877,0.09037586784773761,0.12568829303327747,0.12748384007661,0.13011730907349772,0.11299976059372756,0
M,0.08032080440507541,0.06416088101508259,0.09037586784773761,0.06559731864974862,0.06942781900885803,0.06990663155374671,0.06320325592530525,0
I,0.004309312903998085,0.0034713909504429014,0.0010773282259995212,0.0015561407708881974,0.0020349533157768733,0.0016758439071103662,0.0027531721331098876,0
M,0.04381134785731386,0.042494613358870004,0.0560210677519751,0.04632511371797941,0.053507301891309554,0.05326789561886521,0.053028489346420876,0
I,0.009217141489107015,0.0075412975819966485,0.0037107972228872395,0.007421594445774479,0.011491501077328227,0.022623892745989947,0.008977735216662676,0
I,0.015082595163993297,0.012927938711994253,0.0037107972228872395,0.011371797941106057,0.007900406990663156,0.004788125448886761,0.008977735216662676,0
M,0.6801532200143644,0.6715345942063682,0.3415130476418482,0.49940148431888914,0.4809672013406751,0.5963610246588461,0.4947330620062246,0
F,0.8574335647593967,0.824395499162078,0.7779506823078765,0.7684941345463251,0.7158247546085708,0.8028489346420876,0.8076370600909744,1
M,0.606894900646397,0.6023461814699546,0.8913095523102705,0.5956428058415131,0.5095762508977735,0.5879818051232942,0.7963849652860905,1
F,0.5863059612161838,0.6023461814699546,0.7779506823078765,0.7085228632990185,0.6205410581757242,0.5561407708881972,0.883169739047163,1
F,0.6290399808474982,0.6023461814699546,0.9972468278668901,0.6920038305003591,0.4427819008858032,0.6153938233181709,0.8692841752453915,1
F,0.6801532200143644,0.7447929135743356,0.9551113239166866,0.629638496528609,0.5356715345942064,0.6079722288723964,0.7753172133109888,1
F,0.6801532200143644,0.6932008618625808,0.999281781182667,0.8239166866171894,0.6902082834570266,0.7400047881254489,0.9232702896815896,1
F,0.7901604022025377,0.4861144361982284,0.7356954752214508,0.6851807517356955,0.5356715345942064,0.48348096720134065,0.9232702896815896,1
M,0.4795307637060091,0.4861144361982284,0.7356954752214508,0.5896576490304046,0.499281781182667,0.5926502274359589,0.5761311946372994,1
M,0.5222647833373234,0.5239406272444338,0.6880536270050275,0.5997127124730668,0.4717500598515681,0.5129279387119943,0.8076370600909744,1
M,0.35671534594206367,0.4163275077807039,0.6375389035192722,0.5074215944457745,0.3312185779267417,0.32212113957385685,0.7963849652860905,0
I,0.06595642805841513,0.06416088101508259,0.07242039741441225,0.06248503710797223,0.06655494373952597,0.059612161838640175,0.06320325592530525,0
M,0.23773042853722767,0.23150586545367488,0.2971031841034235,0.25484797701699785,0.262748384007661,0.2824994014843189,0.25005985156811106,0
F,0.4291357433564759,0.4163275077807039,0.3415130476418482,0.4268613837682547,0.43559971271247305,0.5044290160402203,0.3922671774000479,0
M,0.35671534594206367,0.3678477376107254,0.42877663394780946,0.39047163035671534,0.27435958822121137,0.34067512568829306,0.5761311946372994,1
M,0.2962652621498683,0.31589657649030406,0.42877663394780946,0.32786689011252096,0.3149389514005267,0.37455111323916684,0.3504907828585109,1
F,0.346301173090735,0.31589657649030406,0.47773521666267654,0.3551592051711755,0.34797701699784533,0.3197270768494134,0.41525017955470434,0
M,0.6290399808474982,0.6932008618625808,0.7356954752214508,0.5976777591572899,0.47809432607134306,0.5926502274359589,0.7197749581039024,1
M,0.8574335647593967,0.8028489346420876,0.8913095523102705,0.9037586784773761,0.7807038544409863,0.8121857792674168,0.9316495092171415,1
F,0.606894900646397,0.7656212592769931,0.7356954752214508,0.6730907349772564,0.62748384007661,0.7799856356236533,0.6831457984199186,1
I,0.015082595163993297,0.018075173569547524,0.018913095523102705,0.018673689250658366,0.015322001436437634,0.02058893943021307,0.020229830021546564,0
I,0.20816375389035194,0.19918601867368926,0.22887239645678717,0.20158008139813263,0.17009815657170219,0.2511371797941106,0.22899209959300934,1
I,0.029207565238209242,0.046803926262868084,0.07242039741441225,0.03519272204931769,0.031601627962652624,0.04500837921953555,0.06320325592530525,0
I,0.11958343308594685,0.12461096480727796,0.11407708881972707,0.12233660521905675,0.10605697869284175,0.13227196552549678,0.11299976059372756,1
I,0.16949964089059133,0.16435240603303808,0.1990663155374671,0.19691165908546804,0.19942542494613358,0.1831457984199186,0.23976538185300456,0
I,0.03255925305242997,0.02717261192243237,0.07242039741441225,0.026334689968877185,0.02082834570265741,0.031242518553986114,0.033756284414651665,0
F,0.9369164472109169,0.9565477615513527,0.9551113239166866,0.9302130715824755,0.7774718697629878,0.9686377783097917,0.9853962173808953,1
F,0.8745511132391669,0.8794589418242758,0.93763466602825,0.8758678477376107,0.771965525496768,0.9332056499880297,0.9192003830500359,1
F,0.8574335647593967,0.7850131673449844,0.9832415609288964,0.878860426143165,0.6378980129279387,0.6855398611443619,0.9662437155853484,1
M,0.5863059612161838,0.4378740723006943,0.6880536270050275,0.5950442901604022,0.5132870481206607,0.6528609049557098,0.6717740004788125,1
M,0.7501795547043333,0.7447929135743356,0.9159683983720374,0.8588700023940627,0.7856116830260953,0.7085228632990185,0.941225760114915,1
M,0.19176442422791476,0.24275796025855878,0.1990663155374671,0.24084271007900407,0.2341393344505626,0.25939669619344025,0.25005985156811106,0
I,0.03615034713909505,0.050754129758199665,0.07242039741441225,0.05638017716064161,0.05542255207086426,0.05326789561886521,0.05709839597797462,0
F,0.04644481685420158,0.05482403638975341,0.0560210677519751,0.05853483361264065,0.04895858271486713,0.04117787886042614,0.053028489346420876,0
M,0.19176442422791476,0.23150586545367488,0.26095283696432847,0.23701220971989467,0.2341393344505626,0.2495810390232224,0.2644242279147714,0
F,0.7901604022025377,0.9097438352884846,0.9832415609288964,0.9265022743595882,0.7621498683265502,0.767057696911659,0.9946133588700024,1
F,0.5222647833373234,0.6715345942063682,0.863299018434283,0.7841752453914292,0.4809672013406751,0.6125209480488388,0.9719894661240125,1
M,0.9019631314340436,0.8457026574096241,0.9551113239166866,0.9387119942542494,0.7259995211874551,0.8474982044529566,0.9892267177400048,1
M,0.5690687096001915,0.6932008618625808,0.93763466602825,0.7434761790758918,0.5815178357672971,0.7632271965525497,0.7963849652860905,1
F,0.6801532200143644,0.8028489346420876,0.9972468278668901,0.8616231745271726,0.7553267895618865,0.6542973425903759,0.9704333253531242,1
M,0.8107493416327508,0.86258079961695,0.9953315776873354,0.9166866171893704,0.8212832176203017,0.8169739047163036,0.9820445295666747,1
F,0.20816375389035194,0.19918601867368926,0.2971031841034235,0.25293272683744317,0.2152262389274599,0.26945175963610246,0.3139813263107493,0
F,0.26071343069188413,0.2577208522863299,0.47773521666267654,0.34211156332295906,0.26861383768254726,0.37455111323916684,0.36329901843428297,0
I,0.07505386641129998,0.0900167584390711,0.07242039741441225,0.08762269571462772,0.08415130476418482,0.084271007900407,0.10138855638017716,0
F,0.4130955231027053,0.4689968877184582,0.38592291118027294,0.47354560689490066,0.4037586784773761,0.5830739765381853,0.5481206607613119,1
M,0.35671534594206367,0.3830500359109409,0.5796025855877424,0.5401005506344266,0.48826909265022744,0.5600909743835288,0.6021067751975102,1
F,0.3349293751496289,0.332176203016519,0.5258558774239885,0.3565956428058415,0.3393583911898492,0.32212113957385685,0.40411778788604263,1
F,0.4795307637060091,0.6511850610485995,0.5258558774239885,0.49174048360067035,0.504907828585109,0.598395977974623,0.42638257122336604,0
M,0.6290399808474982,0.6715345942063682,0.8223605458463011,0.6702178597079244,0.601987072061288,0.5549437395259755,0.8543212832176204,1
F,0.7901604022025377,0.9097438352884846,0.93763466602825,0.8557577208522863,0.6739286569308116,0.7295906152741202,0.9736653100311228,1
F,0.5395020349533157,0.6297581996648313,0.863299018434283,0.6170696672252813,0.4371558534833613,0.5784055542255208,0.8624610964807278,1
F,0.5222647833373234,0.505626047402442,0.5258558774239885,0.4988029686377783,0.4385922911180273,0.43200861862580797,0.5900167584390711,0
M,0.6637538903519272,0.719535551831458,0.6375389035192722,0.5422552070864257,0.5331577687335408,0.5150825951639934,0.6321522623892746,1
I,0.10019152501795547,0.12461096480727796,0.22887239645678717,0.11551352645439311,0.09372755566195834,0.1266459181230548,0.13694038783816137,0
I,0.03615034713909505,0.033995690687096,0.0560210677519751,0.02848934642087623,0.024778549197988987,0.0305242997366531,0.033756284414651665,0
F,0.3879578644960498,0.3830500359109409,0.8223605458463011,0.42949485276514243,0.38903519272204934,0.43200861862580797,0.4588221211395739,1
M,0.11958343308594685,0.12461096480727796,0.13981326310749342,0.11407708881972707,0.09181230548240364,0.12269571462772325,0.12508977735216661,0
M,0.5395020349533157,0.5239406272444338,0.7356954752214508,0.4694757002633469,0.398731146756045,0.4791716542973426,0.6171893703615035,1
F,0.3879578644960498,0.4163275077807039,0.7356954752214508,0.45271726119224326,0.38951400526693797,0.44649269810869047,0.5481206607613119,0
F,0.5533875987550874,0.5787646636341872,0.863299018434283,0.5792434761790759,0.5344745032319846,0.6108451041417285,0.6717740004788125,0
M,0.6801532200143644,0.719535551831458,0.7779506823078765,0.7076849413454632,0.62748384007661,0.6868565956428059,0.7963849652860905,1
F,0.5863059612161838,0.6023461814699546,0.7356954752214508,0.5792434761790759,0.4916207804644482,0.5482403638975342,0.6717740004788125,1
M,0.6985875029925784,0.7447929135743356,0.8223605458463011,0.7951879339238688,0.6183864017237252,0.8014124970074216,0.8960976777591573,1
F,0.5533875987550874,0.541776394541537,0.8913095523102705,0.7160641608810151,0.6313143404357194,0.7259995211874551,0.7537706487909983,1
M,0.6477136700981566,0.6715345942063682,0.9159683983720374,0.7599952118745511,0.585707445535073,0.703974144122576,0.8764663634187215,1
I,0.271965525496768,0.22037347378501318,0.22887239645678717,0.2519751017476658,0.3191285611683026,0.19487670576969116,0.20385444098635383,0
F,0.271965525496768,0.2905195116112042,0.26095283696432847,0.2773521666267656,0.2941106056978693,0.2878860426143165,0.32523342111563325,0
M,0.1839837203734738,0.1812305482403639,0.3415130476418482,0.21582475460857076,0.07242039741441225,0.24036389753411538,0.23976538185300456,1
F,0.2167823796983481,0.1881733301412497,0.2971031841034235,0.20888197270768494,0.19212353363658127,0.24527172611922432,0.23976538185300456,1
F,0.31122815417763944,0.35108929853962173,0.42877663394780946,0.2844146516638736,0.23126645918123054,0.1815896576490304,0.3922671774000479,0
M,0.2835767297103184,0.2905195116112042,0.38592291118027294,0.3149389514005267,0.2941106056978693,0.3316973904716304,0.33588700023940626,0
I,0.10019152501795547,0.12461096480727796,0.1680632032559253,0.1186258079961695,0.110485994733062,0.1066554943739526,0.1491501077328226,1
M,0.271965525496768,0.332176203016519,0.47773521666267654,0.3014124970074216,0.2611922432367728,0.2859707924347618,0.43643763466602825,0
F,0.1368206847019392,0.19918601867368926,0.22887239645678717,0.16662676562125928,0.15022743595882213,0.19320086186258079,0.19320086186258079,0
F,0.2962652621498683,0.30308834091453196,0.2971031841034235,0.32475460857074456,0.32391668661718936,0.42985396217380895,0.3002154656451999,0
M,0.10653579123773042,0.10653579123773042,0.11407708881972707,0.11407708881972707,0.09576250897773522,0.12856116830260952,0.12508977735216661,0
